name,type,lat,lon,address
"Urban Primary Health Centre, Ponnurunni",hospital,9.979997,76.320338,"Urban Primary Health Centre, Ponnurunni, Nursary School Road, Vyttila, Ernakulam, Kanayannur, Ernakulam District, Kerala, 680019, India"
"Urban Primary Health Centre, Kaloor",hospital,9.9935425,76.2883583,"Urban Primary Health Centre, Kaloor, Manapattyparambu Road, Kaloor, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682017, India"
"Urban Primary Health Centre, Kennadimukku",hospital,10.0196448,76.3169704,"Urban Primary Health Centre, Kennadimukku, Kakkanad-Edappally, NGO Quarters, Edappally, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682021, India"
"Urban primary Health Centre, Thammanam",hospital,9.989758,76.3065874,"Urban primary Health Centre, Thammanam, Shanthipuram Road, Pallinada, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682032, India"
"Urban Primary Health Centre, Chambakkara",hospital,9.954131,76.3287701,"Urban Primary Health Centre, Chambakkara, Ettumanoor - Ernakulam Road, Petta, Thrippunithura, Kanayannur, Ernakulam District, Kerala, 682038, India"
"Urban Primary Health Centre, Kadavanthra",hospital,9.9649219,76.308301,"Urban Primary Health Centre, Kadavanthra, Water Land Road, Elamkulam, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682020, India"
"Government Medical College, Ernakulam",hospital,10.0527471,76.3553898,"Government Medical College, Ernakulam, HMT Road, Kangarappady, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682022, India"
"Urban Primary Health Centre, Diara Street",hospital,10.77732,76.6544823,"Urban Primary Health Centre, Diara Street, Priyadarshini Road, Tharekkad, Palakkad, Palakkad District, Kerala, 678001, India"
"Urban Primary Health Centre, Gosayikunnu",hospital,10.5088566,76.218856,"Urban Primary Health Centre, Gosayikunnu, MO Roard, ST Nagar, Kuriyachira, Thrissur, Thrissur District, Kerala, 680021, India"
Government Ayurveda Dispensary,hospital,10.7485589,76.5619989,"Government Ayurveda Dispensary, Kuzhalmannam-Peringottukurushi Road, Vengaraparambu Colony, Kottayi, Alathur, Palakkad District, Kerala, 678571, India"
Taluk Hospital,hospital,10.1962148,76.3871471,"Taluk Hospital, MDR, Edathode Paadam Colony, Angamaly, Aluva, Ernakulam District, Kerala, 683572, India"
Taluk Hospital Subcentre,hospital,10.1821376,76.370421,"Taluk Hospital Subcentre, Angamayl Road, Champannur, Angamaly, Aluva, Ernakulam District, Kerala, 683572, India"
Taluk Hospital Subcentre Champannoor,hospital,10.1877599,76.3684411,"Taluk Hospital Subcentre Champannoor, Angamayl Road, Champannur, Angamaly, Aluva, Ernakulam District, Kerala, 683572, India"
Thaikaatu moos,hospital,10.3476995,76.2150694,"Thaikaatu moos, Irinjalakuda Road, Irinjalakuda, Mukundapuram, Thrissur District, Kerala, 680100, India"
GOVT.HOMEO HOSPITAL EAST KALLOOR,hospital,9.9707941,76.7214319,"GOVT.HOMEO HOSPITAL EAST KALLOOR, Kothamangalam - Vazhakulam Road, Thodupuzha, Idukki District, Kerala, 686668, India"
Mattamana Hospital,hospital,10.112682,76.5180771,"Mattamana Hospital, MDR, Kuruppampady, Kunnathunad, Ernakulam District, Kerala, 683545, India"
Amrutha Ayurveda Hospital,hospital,9.9465204,76.3462484,"Amrutha Ayurveda Hospital, Layam Road, Petta, Thrippunithura, Kanayannur, Ernakulam District, Kerala, 682301, India"
Santhigiri Ayurvedic Hospital,hospital,10.7272796,76.7026262,"Santhigiri Ayurvedic Hospital, Kodumbu-Oolassery Road, Kodumbu, Palakkad, Palakkad District, Kerala, 678551, India"
Ayush Health Care Center,hospital,10.0488197,76.6140926,"Ayush Health Care Center, Substation Road, Muvattupuzha, Kothamangalam, Ernakulam District, Kerala, 686691, India"
NHM AYURVEDA DISPENSARY KODUNGALLUR,hospital,10.2287522,76.1834027,"NHM AYURVEDA DISPENSARY KODUNGALLUR, Thiruvallur, Chandappura-Eriyad Road, Chandapura, Kodungallur, Thrissur District, Kerala, 680664, India"
ayush phc Kathikudam,hospital,10.2590563,76.3278085,"ayush phc Kathikudam, 137, Krishi Bhavan Road, Chalakudy, Chalakkudy, Thrissur District, Kerala, 680309, India"
"Govt Ayurveda Dispensary, Poomangalam",hospital,10.3060139,76.1981486,"Govt Ayurveda Dispensary, Poomangalam, Kalparamba-cheenakuzhi, Mukundapuram, Thrissur District, Kerala, 680688, India"
Ayush Ayurveda PHC Meloor,hospital,10.2950516,76.3610956,"Ayush Ayurveda PHC Meloor, MDR, Kizhake Chalakudi, Chalakkudy, Thrissur District, Kerala, 680311, India"
"Urban Primary Health Centre, Vattekunnam",hospital,10.0402557,76.3105798,"Urban Primary Health Centre, Vattekunnam, Kerala Museum Road, Koonamthai, South Kalamassery, Kanayannur, Ernakulam District, Kerala, 682033, India"
"Ayurvedic Hospital, Pudhucode",hospital,10.6277784,76.4519532,"Ayurvedic Hospital, Pudhucode, Chanthapura-Vennur Road, Lakshamveedu Colony, Pattoola, Puthucode, Alathur, Palakkad District, Kerala, 678687, India"
GAD KALLUR,hospital,10.4567256,76.3075386,"GAD KALLUR, 111, MDR, Mukundapuram, Thrissur District, Kerala, 680317, India"
"Govt. Ayurveda Dispensary , Avanoor",hospital,10.6132111,76.1801243,"Govt. Ayurveda Dispensary , Avanoor, 132, Avanoor Mundathikkod Road, Edakkulam, Thrissur, Thrissur District, Kerala, 680596, India"
Urban Primary Health Centre Vennakkara,hospital,10.7630544,76.637415,"Urban Primary Health Centre Vennakkara, Street No. 4, Thondikulam, Palakkad, Palakkad District, Kerala, 678001, India"
Govt.Ayurveda Dispensary Edavilangu,hospital,10.2401045,76.1642464,"Govt.Ayurveda Dispensary Edavilangu, Krishi Bhavan Road, Edavilangu, Kodungallur, Thrissur District, Kerala, 680671, India"
Homeo Dispensery East Kuttichira,hospital,10.3273156,76.4280212,"Homeo Dispensery East Kuttichira, Quarry Road, Chalakkudy, Thrissur District, Kerala, 680724, India"
granth,hospital,10.063749,76.2464597,"granth, Kadamakkudy road( pocket road), Kadamakkudy, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682027, India"
Mar Themotheos Hospital,hospital,10.5317792,76.2417769,"Mar Themotheos Hospital, Sevens St, Thrissur, Thrissur District, Kerala, 680657, India"
Doctor Physician,hospital,9.9457169,76.3484987,"Doctor Physician, Main Road, NH85, Thrippunithura, Kanayannur, Ernakulam District, Kerala, 682301, India"
Thonnurkkara Public health centre,hospital,10.6880464,76.316707,"Thonnurkkara Public health centre, Vattulli Road, Thonoorkara, Talappilly, Thrissur District, Kerala, 680610, India"
palliative care center,hospital,10.7317338,76.6372764,"palliative care center, Kannadi - Kannanur Road, Kannanur, Palakkad, Palakkad District, Kerala, 678701, India"
vijayasree eye hospital,hospital,10.5243875,76.2076675,"vijayasree eye hospital, Dilkush Lane, Kottappuram, Thrissur, Thrissur District, Kerala, 680004, India"
Malabar eye hospital,hospital,10.5269756,76.2105537,"Malabar eye hospital, AR Menon Road, Kottappuram, Thrissur, Thrissur District, Kerala, 680001, India"
niyaama ayurveda medical centre,hospital,10.5248675,76.2076716,"niyaama ayurveda medical centre, Dilkhush Road, Kottappuram, Thrissur, Thrissur District, Kerala, 680001, India"
Family Health Center Edalamkunn Ground,hospital,10.6998333,76.2754503,"Family Health Center Edalamkunn Ground, pazhayannur Road, Pattamkulamb Colony, Vezhakode, Mullurkara, Talappilly, Thrissur District, Kerala, 680583, India"
Homeo Hospital Venginissery,hospital,10.4649871,76.2000608,"Homeo Hospital Venginissery, Palakkal-Ammadam Road, Thrissur, Thrissur District, Kerala, 680563, India"
Ayurvedha Hospital,hospital,10.4349613,76.0940937,"Ayurvedha Hospital, Jumamasjid Road, Thalikulam, Chavakkad, Thrissur District, Kerala, 680569, India"
Govt homeo dispensary,hospital,10.0009723,76.2447972,"Govt homeo dispensary, Poopady Bridge, Kochi, Ernakulam District, Kerala, 682508, India"
Primary health centre vallarpadam,hospital,10.0007893,76.245324,"Primary health centre vallarpadam, Poopady Bridge, Kochi, Ernakulam District, Kerala, 682508, India"
Family welfare centre Nagaripuram,hospital,10.7893068,76.4667582,"Family welfare centre Nagaripuram, Peradikkunnu road, Pathiripala, Palakkad, Palakkad District, Kerala, 679301, India"
PHC,hospital,10.440558,76.2055601,"PHC, CherpChenam Road, Cherpu, Thrissur, Thrissur District, Kerala, 680561, India"
PHC,hospital,10.4513985,76.2189411,"PHC, Parakovil Road, Thrissur, Thrissur District, Kerala, 680561, India"
Karunya Hospital,hospital,10.511527,76.2587422,"Karunya Hospital, Salem - Kochi - Kanyakumari Highway, Nadathara, Thrissur, Thrissur District, Kerala, 680751, India"
"Primary Health Center, Odannur",hospital,10.784463,76.5554311,"Primary Health Center, Odannur, parli-kottai road, Palakkad, Palakkad District, Kerala, 678612, India"
Government Ayurveda Hospital,hospital,10.7965807,76.5630107,"Government Ayurveda Hospital, Palghat-Ottappalam-Shoranur Road, Nurani, Edathara, Palakkad, Palakkad District, Kerala, 678611, India"
"ESI Dispensary, Parali",hospital,10.7956848,76.5627634,"ESI Dispensary, Parali, Palghat-Ottappalam-Shoranur Road, Nurani, Edathara, Palakkad, Palakkad District, Kerala, 678611, India"
ESI Dispensary Angamaly,hospital,10.1909855,76.3883808,"ESI Dispensary Angamaly, Joseph Plaza Shopping Complex, MC Road, Angamaly, Aluva, Ernakulam District, Kerala, 683572, India"
Jubilee Mission Medical Institute,hospital,10.5206703,76.2227693,"Jubilee Mission Medical Institute, Mission Quarters Road, ST Nagar, Poothole, Thrissur, Thrissur District, Kerala, 680021, India"
St. James Hospital,hospital,10.3150611,76.3351444,"St. James Hospital, Old NH Chalakudy, Chalakudy, Chalakkudy, Thrissur District, Kerala, 680307, India"
Jubilee Mission Hospital,hospital,10.5200819,76.2263381,"Jubilee Mission Hospital, Jubilee Mission P.O, Mannamangalam Road, Mission Quarters, Chelakkottukara, Thrissur, Thrissur District, Kerala, 680005, India"
Juibilee Mission Hrudyalaya,hospital,10.519871,76.2272994,"Juibilee Mission Hrudyalaya, Mannamangalam Road, Mission Quarters, Chelakkottukara, Thrissur, Thrissur District, Kerala, 680005, India"
"Government Homoeo Dispensary, Lakkidi Perur",hospital,10.7770723,76.4425298,"Government Homoeo Dispensary, Lakkidi Perur, Palghat-Ottappalam-Shornur Road, Parali, Ottappalam, Palakkad District, Kerala, 679301, India"
"Primary Health Center, Lakkidi Perur",hospital,10.7742561,76.4286581,"Primary Health Center, Lakkidi Perur, Palakkad-Ponnani Road, Ottappalam, Palakkad District, Kerala, 679103, India"
Pookkattukunnu Health Center,hospital,10.7581632,76.4736316,"Pookkattukunnu Health Center, Kottayi-Perinkottukurushi Road, Narangaparambu Colony, Perinkottukurushi, Alathur, Palakkad District, Kerala, 678574, India"
Government Primary Hospital,hospital,10.7702084,76.4822479,"Government Primary Hospital, Athirkkad road, Pathiripala, Ottappalam, Palakkad District, Kerala, 678642, India"
"Primary Health Centre, Thammanam",hospital,9.9896091,76.3067297,"Primary Health Centre, Thammanam, Shanthipuram Road, Pallinada, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682032, India"
Cochin Corporation Homeo Dispensery,hospital,9.9807774,76.3201955,"Cochin Corporation Homeo Dispensery, Nursary School Road, Vyttila, Ernakulam, Kanayannur, Ernakulam District, Kerala, 680019, India"
"Primary Health Centre, Thenkurissi",hospital,10.708819,76.6312684,"Primary Health Centre, Thenkurissi, Kuzhalmannam-Koduvayur Road, Thenkkurussi, Alathur, Palakkad District, Kerala, 678671, India"
"Government Homoeo Dispensary, Thenkurissi",hospital,10.6770477,76.6151803,"Government Homoeo Dispensary, Thenkurissi, Thenkurushi Road, Thenkkurussi, Alathur, Palakkad District, Kerala, 678502, India"
"Community Health Centre, Kuzhalmannam",hospital,10.7154953,76.5968383,"Community Health Centre, Kuzhalmannam, Salem - Kochi - Kanyakumari Highway, Kuzhalmannam, Alathur, Palakkad District, Kerala, 678702, India"
Ayurveda Hospital,hospital,10.6791091,76.6882706,"Ayurveda Hospital, Kollengode-Pudhunagaram Road, Vadavannur, Chittur, Palakkad District, Kerala, 678503, India"
"Government Ayurveda Dispensary, Vadavannur",hospital,10.6409341,76.6893988,"Government Ayurveda Dispensary, Vadavannur, Kollengode-Pudhunagaram Road, Vadavannur, Chittur, Palakkad District, Kerala, 678504, India"
N/A,hospital,9.9617178,76.4105859,"Road to Girl's Hostel, Grace Valley, Varikkoli, Kunnathunad, Ernakulam District, Kerala, 682308, India"
Family health centre,hospital,10.1033088,76.3900272,"Family health centre, marampilly-thadiyittuparampu rd, Aluva, Ernakulam District, Kerala, 683105, India"
Public Health Centre,hospital,9.9090061,76.5198065,"Public Health Centre, Anchelpetty-Pampakuda Road, Anchelpetty, Muvattupuzha, Ernakulam District, Kerala, 686667, India"
Community Health center Ramamangalm,hospital,9.9235373,76.52386,"Community Health center Ramamangalm, MDR, Pampakuda, Muvattupuzha, Ernakulam District, Kerala, 686667, India"
St Johns Hospital,hospital,9.9195789,76.5215966,"St Johns Hospital, MDR, Neythusalapady, Pampakuda, Muvattupuzha, Ernakulam District, Kerala, 686663, India"
Government Hospital Child Vaccination Centre,hospital,10.2028032,76.4227902,"Government Hospital Child Vaccination Centre, College Road, Mattoor, Kalady, Vivekananda Colony`, Thuravoor, Aluva, Ernakulam District, Kerala, 683586, India"
Family Welfare Centre Panangattukara,hospital,10.6414787,76.2540698,"Family Welfare Centre Panangattukara, Mangalam Road, Ottupara, Wadakkancherry, Talappilly, Thrissur District, Kerala, 680582, India"
Daya Emergency Care Center,hospital,10.403892,76.1117623,"Daya Emergency Care Center, Ponnani-Chavakkad-Kodungallur Highway, Mathilakam, Chavakkad, Thrissur District, Kerala, 680567, India"
Valapad Unani Hospital,hospital,10.4015205,76.1129092,"Valapad Unani Hospital, Ponnani-Chavakkad-Kodungallur Highway, Mathilakam, Chavakkad, Thrissur District, Kerala, 680567, India"
Dhaya healthcare and wellness centre kazhani chungam,hospital,10.6583577,76.5007081,"Dhaya healthcare and wellness centre kazhani chungam, Alathur-Kazhani-Pazhambalakode Road, Mannazhi Colony, Alathur, Palakkad District, Kerala, 678543, India"
Physio Physiotherapy Center,hospital,10.6613527,76.4970069,"Physio Physiotherapy Center, Alathur-Kazhani-Pazhambalakode Road, Mannazhi Colony, Alathur, Palakkad District, Kerala, 678543, India"
DHAYA HEALTH CARE AND WELLNESS CENTER,hospital,10.6568281,76.5026386,"DHAYA HEALTH CARE AND WELLNESS CENTER, Pazhayannur-Alathur Road, Ambedkar Colony, Puducode, edathil colony, Alathur, Palakkad District, Kerala, 678543, India"
Govt Health Centre Hospital,hospital,10.5734527,76.496744,"Govt Health Centre Hospital, vadakkenchery kunnangad road, Vadakkenchery, Alathur, Palakkad District, Kerala, 678684, India"
Pulse Hospital,hospital,10.6324387,76.6579343,"Pulse Hospital, Kakkayur- Pallassana Road, Pallassana, Chittur, Palakkad District, Kerala, 678505, India"
Government ayurvedic Hospital,hospital,10.699904,76.691197,"Government ayurvedic Hospital, temple Road, Peruvamba, Palakkad, Palakkad District, Kerala, 678531, India"
Medicare Hospitals,hospital,10.5926013,76.4832551,"Medicare Hospitals, Vadakkenchery - Pollachi Road, Vadakkenchery, Alathur, Palakkad District, Kerala, 678684, India"
Divine Medical Mission Hospital,hospital,10.5892445,76.4831793,"Divine Medical Mission Hospital, Vadakkenchery-Kizhakkencherry Road, Kizhakkencherry, Alathur, Palakkad District, Kerala, 678684, India"
Karunya Hospital,hospital,10.6003879,76.4886246,"Karunya Hospital, Salem - Kochi - Kanyakumari Highway, Vadakkenchery, Alathur, Palakkad District, Kerala, 678684, India"
Renai Medicity,hospital,10.0079415,76.3035506,"Renai Medicity, Old NH 47, Sonia Nagar, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682025, India"
safety ground,hospital,10.0480159,76.3303211,"safety ground, SOE Central Ave, Pathadipalam, Kalamassery, Kanayannur, Ernakulam District, Kerala, 683503, India"
KPM Eye Hospital ,hospital,9.9718356,76.2840697,"KPM Eye Hospital , Hospital Road, Boat Jetty, Shenoys, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682016, India"
St Joseph's Hospital,hospital,10.4490479,76.278251,"St Joseph's Hospital, Kallor road, Amballur, Mukundapuram, Thrissur District, Kerala, 680317, India"
Doctor Peter's Clinic,hospital,9.962874,76.3566938,"Doctor Peter's Clinic, Kavaraparambu Road, Irumpanam, Thrippunithura, Kanayannur, Ernakulam District, Kerala, 682309, India"
Dr. Tony Fernandez Eye Hospital,hospital,10.1082064,76.3543892,"Dr. Tony Fernandez Eye Hospital, Hill Road, Thottakkattukara, Aluva, Ernakulam District, Kerala, 683101, India"
Fire and Rescue Station Vallarpadam,fire_station,10.0695041,76.3136407,"Fire and Rescue Station Vallarpadam, Vallarpadam ICT Highway, Pathalam, Paravur, Ernakulam District, Kerala, 683501, India"
Fire and Rescue Station,fire_station,9.9691402,76.2848326,"Fire and Rescue Station, Club Road, Boat Jetty, Ernakulam South, Kochi, Kanayannur, Ernakulam District, Kerala, 682011, India"
FIRESTATION THRISSUR,fire_station,10.5171301,76.217015,"FIRESTATION THRISSUR, High Road, Mission Quarters, Poothole, Thrissur, Thrissur District, Kerala, 680021, India"
"Fire Station, North Paravur",fire_station,10.1517378,76.2420256,"Fire Station, North Paravur, Fire Station Road, North Paravur, Paravur, Ernakulam District, Kerala, 683520, India"
"Regional Fire Office, Fire and Rescue Services, Palakkad",fire_station,10.7598967,76.6591177,"Regional Fire Office, Fire and Rescue Services, Palakkad, Fire Station Road, Padath SC Colony, Yakkara, Palakkad, Palakkad District, Kerala, 678001, India"
District Fire Office.Palakkad,fire_station,10.7598248,76.6591183,"District Fire Office.Palakkad, Fire Station Road, Padath SC Colony, Yakkara, Palakkad, Palakkad District, Kerala, 678001, India"
District Fire and Rescue Office Thrissur,fire_station,10.5175017,76.2168719,"District Fire and Rescue Office Thrissur, High Road, Mission Quarters, Poothole, Thrissur, Thrissur District, Kerala, 680021, India"
District Fire and Rescue Office Kadavanthra,fire_station,9.9743614,76.2955552,"District Fire and Rescue Office Kadavanthra, Gandhi Nagar Road, Pulleppady, Gandhi Nagar, Ernakulam, Kanayannur, Ernakulam District, Kerala, 682020, India"
Kerala fire and rescue station,fire_station,10.1782505,76.3741099,"Kerala fire and rescue station, Angamayl Road, Champannur, Angamaly, Aluva, Ernakulam District, Kerala, 683572, India"
Fire station,fire_station,10.2396298,76.2053543,"Fire station, Pullut P O, Fire Station Road, Pullut, Kodungallur, Thrissur District, Kerala, 680663, India"
"Fire Station, North Paravur",fire_station,10.1492169,76.234507,"Fire Station, North Paravur, Aluva - Paravur Road, North Paravur, Paravur, Ernakulam District, Kerala, 683513, India"
"Fire and rescue station ,Tripunithra",fire_station,9.9358139,76.3520539,"Fire and rescue station ,Tripunithra, Kannankulangara, Ettumanoor - Ernakulam Road, Santhi Nagar, Thrippunithura, Kanayannur, Ernakulam District, Kerala, 682301, India"
Fire Station,fire_station,10.0721672,76.317397,"Fire Station, Edayar Road, Pathalam, Binanipuram, Paravur, Ernakulam District, Kerala, 683117, India"
Fire Station Chalakudy,fire_station,10.3014815,76.3379985,"Fire Station Chalakudy, Police Station Road, Chalakudy, Chalakkudy, Thrissur District, Kerala, 680307, India"
